Title;DOI;Decision
Enhancing antibiofilm activity with functional chitosan nanoparticles targeting biofilm cells and biofilm matrix.;https://dx.doi.org/10.1016/j.carbpol.2018.07.072;exclude
Fabrication of cellulose nanowhiskers reinforced chitosan-xylan nanocomposite films with antibacterial and antioxidant activities.;https://dx.doi.org/10.1016/j.carbpol.2017.12.051;exclude
Feeding broilers with thyme essential oil loaded in chitosan nanoparticles: an efficient strategy for successful delivery.;https://dx.doi.org/10.1080/00071668.2018.1521511;exclude
Formulation and optimization of levofloxacin loaded chitosan nanoparticle for ocular delivery: In-vitro characterization, ocular tolerance and antibacterial activity.;https://dx.doi.org/10.1016/j.ijbiomac.2017.11.170;exclude
Fungal enzyme-mediated synthesis of chitosan nanoparticles and its biocompatibility, antioxidant and bactericidal properties.;https://dx.doi.org/10.1016/j.ijbiomac.2018.06.198;exclude
Genipin-crosslinked carboxymethyl chitosan nanogel for lung-targeted delivery of isoniazid and rifampin.;https://dx.doi.org/10.1016/j.carbpol.2018.06.034;exclude
Imidazole-molecule-capped chitosan-gold nanocomposites with enhanced antimicrobial activity for treating biofilm-related infections.;https://dx.doi.org/10.1016/j.jcis.2018.07.058;exclude
Improved antifungal activity and stability of chitosan nanofibers using cellulose nanocrystal on banknote papers.;https://dx.doi.org/10.1016/j.carbpol.2018.02.041;exclude
Magnetic stimulus responsive vancomycin drug delivery system based on chitosan microbeads embedded with magnetic nanoparticles.;https://dx.doi.org/10.1002/jbm.b.34015;exclude
Nano-biocomposite scaffolds of chitosan, carboxymethyl cellulose and silver nanoparticle modified cellulose nanowhiskers for bone tissue engineering applications.;https://dx.doi.org/10.1016/j.ijbiomac.2018.01.089;exclude
Novel aminohydrazide cross-linked chitosan filled with multi-walled carbon nanotubes as antimicrobial agents.;https://dx.doi.org/10.1016/j.ijbiomac.2018.04.101;exclude
Novel asymmetric chitosan/PVP/nanocellulose wound dressing: In vitro and in vivo evaluation.;https://dx.doi.org/10.1016/j.ijbiomac.2018.02.073;exclude
Novel chitosan hydrogels reinforced by silver nanoparticles with ultrahigh mechanical and high antibacterial properties for accelerating wound healing.;https://dx.doi.org/10.1016/j.ijbiomac.2018.07.060;exclude
Novel pH-responsive tobramycin-embedded micelles in nanostructured multilayer-coatings of chitosan/heparin with efficient and sustained antibacterial properties.;https://dx.doi.org/10.1016/j.msec.2018.04.069;exclude
Novel wound dressing with chitosan gold nanoparticles capped with a small molecule for effective treatment of multiantibiotic-resistant bacterial infections.;https://dx.doi.org/10.1088/1361-6528/aad7a7;exclude
Physical and antimicrobial properties of starch-carboxy methyl cellulose film containing rosemary essential oils encapsulated in chitosan nanogel.;https://dx.doi.org/10.1016/j.ijbiomac.2018.01.034;exclude
Phytosome complexed with chitosan for gingerol delivery in the treatment of respiratory infection: In vitro and in vivo evaluation.;https://dx.doi.org/10.1016/j.ejps.2018.06.028;exclude
Polylactic acid/chitosan films for packaging of Indian white prawn (Fenneropenaeus indicus).;https://dx.doi.org/10.1016/j.ijbiomac.2018.05.214;exclude
Polyvinyl alcohol/chitosan hydrogels with enhanced antioxidant and antibacterial properties induced by lignin nanoparticles.;https://dx.doi.org/10.1016/j.carbpol.2017.10.084;exclude
Preparation and characterization of MnS2/chitosan-sodium alginate and calcium alginate nanocomposites for degradation of analgesic drug: Photocorrosion, mechanical, antimicrobial and antioxidant properties studies.;https://dx.doi.org/10.1016/j.ijbiomac.2018.06.176;exclude
Preparation and characterization of WS2 decorated and immobilized on chitosan and polycaprolactone as biodegradable polymers nanofibers: Photocatalysis study and antibiotic-conjugated for antibacterial evaluation.;https://dx.doi.org/10.1016/j.ijbiomac.2018.09.207;exclude
Preparation, characterization and in vitro release study of beta-cyclodextrin/chitosan nanoparticles loaded Cinnamomum zeylanicum essential oil.;https://dx.doi.org/10.1016/j.ijbiomac.2018.06.125;exclude
Solution plasma mediated formation of low molecular weight chitosan and its application as a biomaterial.;https://dx.doi.org/10.1016/j.ijbiomac.2018.06.168;exclude
Surface immobilization of heparin and chitosan on titanium to improve hemocompatibility and antibacterial activities.;https://dx.doi.org/10.1016/j.colsurfb.2018.08.060;exclude
Surface modification by carboxymethy chitosan via pad-dry-cure method for binding Ag NPs onto cotton fabric.;https://dx.doi.org/10.1016/j.ijbiomac.2018.01.091;exclude
Synergistic combination of natural bioadhesive bael fruit gum and chitosan/nano-hydroxyapatite: A ternary bioactive nanohybrid for bone tissue engineering.;https://dx.doi.org/10.1016/j.ijbiomac.2018.07.128;exclude
Synthesis and characterization of methyl pyrazolone functionalized magnetic chitosan composite for visible light photocatalytic degradation of methylene blue.;https://dx.doi.org/10.1016/j.ijbiomac.2017.11.021;exclude
Synthesis and characterization of Sb2S3-CeO2/chitosan-starch as a heterojunction catalyst for photo-degradation of toxic herbicide compound: Optical, photo-reusable, antibacterial and antifungal performances.;https://dx.doi.org/10.1016/j.ijbiomac.2018.07.065;exclude
Synthesis and evaluation of layered double hydroxide/doxycycline and cobalt ferrite/chitosan nanohybrid efficacy on gram positive and gram negative bacteria.;https://dx.doi.org/10.1016/j.msec.2018.05.042;exclude
Synthesis of novel benzodioxane midst piperazine moiety decorated chitosan silver nanoparticle against biohazard pathogens and as potential anti-inflammatory candidate: A molecular docking studies.;https://dx.doi.org/10.1016/j.ijbiomac.2017.12.045;exclude
Zinc-chitosan nanoparticles induced apoptosis in human acute T-lymphocyte leukemia through activation of tumor necrosis factor receptor CD95 and apoptosis-related genes.;https://dx.doi.org/10.1016/j.ijbiomac.2018.08.017;exclude
Characterization of cellulosic paper coated with chitosan-zinc oxide nanocomposite containing nisin and its application in packaging of UF cheese.;https://dx.doi.org/10.1016/j.ijbiomac.2017.11.145;exclude
Evaluation of nisin-loaded chitosan-monomethyl fumaric acid nanoparticles as a direct food additive.;https://dx.doi.org/10.1016/j.carbpol.2017.11.034;exclude
Exploring chitosan nanoparticles as effective inhibitors of antibiotic resistant skin microorganisms - From in vitro to ex vitro testing.;https://dx.doi.org/10.1016/j.carbpol.2018.08.083;exclude
Green synthesis of antimicrobial and antitumor N,N,N-trimethyl chitosan chloride/poly (acrylic acid)/silver nanocomposites.;https://dx.doi.org/10.1016/j.ijbiomac.2018.01.055;exclude
Nanocomposites based on chitosan/silver/clay for durable multi-functional properties of cotton fabrics.;https://dx.doi.org/10.1016/j.carbpol.2017.11.007;exclude
Preparation of an optimized ciprofloxacin-loaded chitosan nanomicelle with enhanced antibacterial activity.;https://dx.doi.org/10.1080/03639045.2018.1442847;exclude
Preparation, Characterization and Biological Applications of Biosynthesized Silver Nanoparticles with Chitosan-Fucoidan Coating.;https://dx.doi.org/10.3390/molecules23061429;exclude
The Modification of In Situ SiOx Chitosan Coatings by ZnO/TiO2 NPs and Its Preservation Properties to Silver Carp Fish Balls.;https://dx.doi.org/10.1111/1750-3841.14381;exclude
"""Genetically Engineered"" Biofunctional Triboelectric Nanogenerators Using Recombinant Spider Silk.";https://dx.doi.org/10.1002/adma.201805722;exclude
"""The return of ceramic implants"": Rose stem inspired dual layered modification of ceramic scaffolds with improved mechanical and anti-infective properties.";https://dx.doi.org/10.1016/j.msec.2018.08.044;exclude
"A ""turn-on"" fluorometric assay for kanamycin detection by using silver nanoclusters and surface plasmon enhanced energy transfer.";https://dx.doi.org/10.1007/s00604-018-3161-3;exclude
A bionanohybrid ZnAl-NADS ecological pesticide as a treatment for soft rot disease in potato (Solanum tuberosum L.).;https://dx.doi.org/10.1007/s11356-017-9875-7;exclude
A Chiral Sensor Array for Peptidoglycan Biosynthesis Monitoring Based on MoS2 Nanosheet-Supported Host-Guest Recognitions.;https://dx.doi.org/10.1021/acssensors.7b00676;exclude
A comparative study of single-needle and coaxial electrospun amyloid-like protein nanofibers to investigate hydrophilic drug release behavior.;https://dx.doi.org/10.1016/j.ijbiomac.2018.03.182;exclude
A comparative study of stability, antioxidant, DNA cleavage and antibacterial activities of green and chemically synthesized silver nanoparticles.;https://dx.doi.org/10.1080/21691401.2018.1527346;exclude
A comparison of methods to assess the antimicrobial activity of nanoparticle combinations on bacterial cells.;https://dx.doi.org/10.1371/journal.pone.0192093;exclude
A facile approach for development of a vaccine made of bacterial double-layered membrane vesicles (DMVs).;https://dx.doi.org/10.1016/j.biomaterials.2018.09.042;exclude
A Flowthrough Assay for Rapid Bedside Stratification of Bloodstream Bacterial Infection in Critically Ill Patients: a Pilot Study.;https://dx.doi.org/10.1128/JCM.00408-18;exclude
A Fluorescent Biofunctional DNA Hydrogel Prepared by Enzymatic Polymerization.;https://dx.doi.org/10.1002/adhm.201700998;exclude
Antibacterial nitric oxide- and singlet oxygen-releasing polystyrene nanoparticles responsive to light and temperature triggers.;https://dx.doi.org/10.1039/c7nr08822a;exclude
Antibacterial Performance of TiCaPCON Films Incorporated with Ag, Pt, and Zn: Bactericidal Ions Versus Surface Microgalvanic Interactions.;https://dx.doi.org/10.1021/acsami.8b06671;exclude
Antibacterial Properties Enhancement of Layer-by-Layer Self-Assembled Nanofiltration Membranes.;https://dx.doi.org/10.1166/jnn.2018.15351;exclude
Antibacterial properties of silver nanoparticles as a root canal irrigant against Enterococcus faecalis biofilm and infected dentinal tubules.;https://dx.doi.org/10.1111/iej.12904;exclude
Bio-Inspired Growth of Silver Nanoparticles on 2D Material's Scaffolds as Heterostructures with Their Enhanced Antibacterial Property.;https://dx.doi.org/10.1166/jnn.2018.15027;exclude
Controlled release of chlorhexidine from a HEMA-UDMA resin using a magnetic field.;https://dx.doi.org/10.1016/j.dental.2018.02.001;exclude
Controlled release of organic-inorganic nanohybrid:cefadroxil intercalated Zn-Al-layered double hydroxide.;https://dx.doi.org/10.2147/IJN.S138840;exclude
Controlled-temperature photothermal and oxidative bacteria killing and acceleration of wound healing by polydopamine-assisted Au-hydroxyapatite nanorods.;https://dx.doi.org/10.1016/j.actbio.2018.07.030;exclude
Converting organosulfur compounds to inorganic polysulfides against resistant bacterial infections.;https://dx.doi.org/10.1038/s41467-018-06164-7;exclude
D-Tyrosine loaded nanocomposite membranes for environmental-friendly, long-term biofouling control.;https://dx.doi.org/10.1016/j.watres.2017.11.037;exclude
Daylight-driven rechargeable antibacterial and antiviral nanofibrous membranes for bioprotective applications.;https://dx.doi.org/10.1126/sciadv.aar5931;exclude
Deciphering the role of IspD (2-C-methyl-D-erythritol 4-phosphate cytidyltransferase) enzyme as a potential therapeutic drug target against Plasmodium vivax.;https://dx.doi.org/10.1016/j.gene.2018.06.084;exclude
Decoration of 1-D nano bioactive glass on reduced graphene oxide sheets: Strategies and in vitro bioactivity studies.;https://dx.doi.org/10.1016/j.msec.2018.04.040;exclude
Decreased Porphyromonas gingivalis adhesion and improved biocompatibility on tetracycline-loaded TiO2 nanotubes: an in vitro study.;https://dx.doi.org/10.2147/IJN.S175865;exclude
Degradable Carbon Dots with Broad-Spectrum Antibacterial Activity.;https://dx.doi.org/10.1021/acsami.8b08832;exclude
Degradation and removal of Ceftriaxone sodium in aquatic environment with Bi2WO6/g-C3N4 photocatalyst.;https://dx.doi.org/10.1016/j.jcis.2018.03.078;exclude
Degradation of macrolide antibiotics via sono or photo coupled with Fenton methods in the presence of ZnS quantum dots decorated SnO2 nanosheets.;https://dx.doi.org/10.1016/j.jphotobiol.2018.05.022;exclude
Design and preparation of metal-organic framework papers with enhanced mechanical properties and good antibacterial capacity.;https://dx.doi.org/10.1016/j.carbpol.2018.03.049;exclude
Design and synthesis of biologically active cationic amphiphiles built on the calix[4]arene scaffold.;https://dx.doi.org/10.1016/j.ijpharm.2018.08.020;exclude
Design of cellulose ether-based macromolecular prodrugs of ciprofloxacin for extended release and enhanced bioavailability.;https://dx.doi.org/10.1016/j.ijbiomac.2018.02.142;exclude
Enhanced wound healing activity of PEG/PCL copolymer combined with bioactive nanoparticles in wound care after anorectal surgery: Via bio-inspired methodology.;https://dx.doi.org/10.1016/j.jphotobiol.2018.07.018;exclude
Enhancement of photo-bactericidal effect of tetrasulfonated hydroxyaluminum phthalocyanine on Pseudomonas aeruginosa.;https://dx.doi.org/10.1007/s10103-017-2337-0;exclude
Eradication of Established Tumors by Chemically Self-Assembled Nanoring Labeled T Cells.;https://dx.doi.org/10.1021/acsnano.8b01308;exclude
Evaluating microwave-synthesized silver nanoparticles from silver nitrate with life cycle assessment techniques.;https://dx.doi.org/10.1016/j.scitotenv.2018.04.345;exclude
Evaluation of a micro/nanofluidic chip platform for the high-throughput detection of bacteria and their antibiotic resistance genes in post-neurosurgical meningitis.;https://dx.doi.org/10.1016/j.ijid.2018.03.012;exclude
Evaluation of a ureteral catheter coating by means of a BioEncrustation in vitro model.;https://dx.doi.org/10.1016/j.ijpharm.2018.04.023;exclude
Evaluation of anti-biofilm and cytotoxic effect of a gel formulation with Pluronic F-127 and silver nanoparticles as a potential treatment for skin wounds.;https://dx.doi.org/10.1016/j.msec.2018.07.023;exclude
Evaluation of antibacterial activity and toxic metal removal of chemically synthesized magnetic iron oxide titanium coated nanoparticles and application in bacterial treatment.;https://dx.doi.org/10.1080/10934529.2017.1387012;exclude
